movie_code,title,title_Eng,show_time,produce_year,open_date,produce_state,type,nation,genre,director,actor,show_type,watch_grade
20175184,가정교사-맛있는 섹스 비밀 수업,,71,2016,20170421,개봉,장편,한국,멜로/로맨스,이전,,"2D,디지털",청소년관람불가
20173762,하고 싶은 날 무삭제,,85,2016,20170420,개봉,장편,한국,멜로/로맨스/드라마,장정관,,"2D,디지털",청소년관람불가
20174901,친구엄마 2017: 친구가 집에 없던 날,,61,2017,20170420,개봉,장편,한국,멜로/로맨스/드라마,이진,,"2D,디지털",청소년관람불가
20174942,신의 기적,The Cokeville Miracle,93,2015,20170418,개봉,장편,미국,드라마/가족,,,"2D,디지털",15세이상관람가
20175001,19금 섹스비디오 무삭제 감독판,,73,2017,20170417,개봉,장편,한국,멜로/로맨스,박범수,,"2D,디지털",청소년관람불가
20173201,오텔로,Otello,153,2016,20170416,개봉,장편,독일,공연,크리스티안 틸레만,,"필름/2D,디지털",12세이상관람가
20174782,형님아내3(아랫집 부인),Brother's wlfe3,90,2016,20170413,개봉,장편,한국,멜로/로맨스/액션,이돌,최사랑/이돌,"2D,디지털",청소년관람불가
20174502,부부교환의 날: 직장 상사 부부의 초대,The Limit of Good Wife,48,2015,20170413,개봉,장편,일본,멜로/로맨스,스즈키 마사하루,,"2D,디지털",청소년관람불가
20174023,극장판 어드벤처 타임: 비밀의 아일랜드,Adventure Time with Finn and Jake Islands,86,2017,20170413,개봉,장편,미국,애니메이션,엘리자베스 이토,,"2D,디지털/2D,디지털더빙",전체관람가
20170930,사슬 - 두 여자의 유혹,,100,2016,20170411,개봉,장편,한국,스릴러/멜로/로맨스,박선욱,정향/홍새희/허윤주,"2D,디지털",청소년관람불가
20174482,내 친구의 남편,,88,2016,20170411,개봉,장편,한국,멜로/로맨스/드라마,주종백,,"2D,디지털",청소년관람불가
20173384,청불학원: 무삭제판,,102,2016,20170410,개봉,장편,한국,멜로/로맨스/코미디,최무연,,"2D,디지털",청소년관람불가
20174461,여배우와 동거,,76,2017,20170410,개봉,장편,한국,멜로/로맨스,이슬,이유찬/민도윤/윤세나/이가희,"2D,디지털",청소년관람불가
20173683,새엄마들: 아들을 탐하다 (무삭제),Stepmother's Secret Theater - With My Son,74,2014,20170406,개봉,장편,일본,멜로/로맨스,칸바라 이쿠토,,"2D,디지털",청소년관람불가
20170345,팔극권: 불공대천,Eight Trigram Boxing 2,90,2016,20170406,개봉,장편,중국,액션/드라마,곽회중,,"2D,디지털",12세이상관람가
20173902,여배우 섹스 스캔들2 무삭제판,,65,2016,20170404,개봉,장편,한국,멜로/로맨스/드라마,야마삐,,"2D,디지털",청소년관람불가
20173381,새오빠 무삭제,,94,2016,20170404,개봉,장편,한국,멜로/로맨스/드라마,이상우,,"2D,디지털",청소년관람불가
20174162,얼라이브,Numb,88,2015,20170403,개봉,장편,캐나다,미스터리/스릴러,제이슨 R. 구드,제이미 밤버/마리 아브게로폴로스,"2D,디지털",12세이상관람가
20170021,절벽 위의 트럼펫,Trumpet of the Cliff,99,2015,20170309,개봉,장편,일본/한국,판타지/멜로/로맨스,한상희,사쿠라바 나나미/엘조/쿠보타 유키,"2D,디지털",전체관람가
20161665,스머프: 비밀의 숲,Smurfs: The Lost Village,89,2017,20170428,개봉,장편,미국,애니메이션/가족,캘리 애스버리,데미 로바토/레인 윌슨/조 맨가니엘로/잭 맥브레이어/맨디 파틴킨,"2D,디지털/2D,디지털더빙/3D 디지털/3D 더빙/4D더빙/4D",전체관람가
20172921,옆집소녀,,92,2016,20170321,개봉,장편,한국,멜로/로맨스,박선욱,홍새희/하빈/민도윤/정향,"2D,디지털",청소년관람불가
20162871,특별시민,The Mayor,130,2017,20170426,개봉,장편,한국,드라마,박인제,최민식/곽도원/심은경/문소리/라미란/류혜영/이기홍/진선규/권용덕/이주연/이준범/박지연/정병욱/정병진/신동필/정성호/신중혁/정연서/이상구/이상준/이수경/이영민/이윤희/이재현/홍윤기/마동석/서이숙,"2D,디지털/2D,디지털 배리어프리",15세이상관람가
20175482,더 호드,The Horde,87,2016,20170421,개봉,장편,미국,액션/공포(호러),자레드 콘,폴 로건,"2D,디지털",청소년관람불가
20172863,원스텝,One Step,88,2016,20170406,개봉,장편,한국,드라마,전재홍,박산다라/한재석/조동인/조달환/홍아름/박혜경/신민정/정용환/이수진/한을희/이정우/홍성민/노현석,"2D,디지털",12세이상관람가
20173701,친구 엄마를 촬영하다,My classmate's mother,62,2015,20170427,개봉,장편,일본,성인물(에로),소리마치 루이,,"2D,디지털",청소년관람불가
20173681,정력가 스님의 호색한 생활,Affair party 6,60,2015,20170427,개봉,장편,일본,성인물(에로),세키네 카즈미,,"2D,디지털",청소년관람불가
20173682,에로 코스프레 파티,Costume play detective,60,2015,20170427,개봉,장편,일본,성인물(에로),야마시타 타츠로,,"2D,디지털",청소년관람불가
20173929,다이노 어드벤처: 먹이사슬의 제왕,Planet Dinosaur,53,2016,20170427,개봉,장편,영국,애니메이션,나이젤 패터슨,,"2D,디지털더빙",전체관람가
20173704,농염한 불륜녀,Married woman hooker,60,2015,20170427,개봉,장편,일본,성인물(에로),세키네 카즈미,하타노 유이,"2D,디지털",청소년관람불가
20175142,극장판 쿠로코의 농구 라스트 게임,Kuroko's Basketball The Movie LAST GAME,91,2017,20170427,개봉,장편,일본,애니메이션,타다 슌스케,오노 켄쇼,"2D,디지털",12세이상관람가
20161923,시간위의 집,House of the Disappeared,99,2017,20170405,개봉,장편,한국,미스터리/스릴러,임대웅,김윤진/옥택연/조재윤/이한위/박준면/백도빈/유인영/서민수/정용욱/이동규/이재우,"2D,디지털",15세이상관람가
20175361,워킹데드: 핫 바디,April Apocalypse,79,2013,20170426,개봉,장편,미국,공포(호러)/코미디/멜로/로맨스,자렛 타놀,리스 톰슨,"2D,디지털",15세이상관람가
20175381,킹덤 오브 글래디에이터,Kingdom of Gladiators,81,2011,20170425,개봉,장편,미국/이탈리아,액션/어드벤처/전쟁,스테파노 밀라,,"2D,디지털",15세이상관람가
20175241,아시안 스쿨 걸즈,Asian school girls,90,2014,20170425,개봉,장편,미국,액션/드라마,로렌스 실버스타인,,"2D,디지털",청소년관람불가
20174164,지렁이,"MY LITTLE BABY, JAYA",102,2015,20170420,개봉,장편,한국,드라마,윤학렬,김정균/오예설/황도원/박지혜/백대기/성민근/신철승/우지연/유소영/최다미/박나예/김삼한,"2D,디지털",청소년관람불가
20175461,암살교실: 졸업편,Assassination Classroom: Graduation,117,2016,20170421,개봉,장편,일본,액션/코미디,하스미 에이이치로,야마다 료스케/시이나 깃페이,"2D,디지털",12세이상관람가
20175082,더 와처스: 잭 팟,THE WATCHERS: PART 2: JACK POT,81,2015,20170417,개봉,장편,러시아,범죄/액션,아르툠 악세넨코,알렉산드라 보르티취/일리야 말라닌,"2D,디지털",15세이상관람가
20179662,파워레인져스: 더 비기닝,Power Rangers,124,2017,20170420,개봉,장편,미국,액션/어드벤처/판타지/SF,딘 이스라엘리트,데이커 몽고메리/나오미 스콧/RJ 사일러/베키 지/루디 린/빌 헤이더/브라이언 크랜스톤/엘리자베스 뱅크스/데이빗 덴맨/안잘리 자이/캐롤라인 케이브,"2D,디지털",12세이상관람가
20174802,퍼펙트 킬러,Gutshot Straight,88,2014,20170420,개봉,장편,미국,액션/스릴러,저스틴 스틸,스티븐 랭/스티븐 시걸,"2D,디지털",청소년관람불가
20172125,파운더,The Founder,115,2016,20170420,개봉,장편,미국,드라마,존 리 행콕,마이클 키튼,"2D,디지털",15세이상관람가
20173705,터진 욕정의 유부녀,The nasty dream of Mayumi and Kurumi,60,2015,20170420,개봉,장편,일본,성인물(에로),요리다 헤이스케,,"2D,디지털",청소년관람불가
20173121,콜로설,Colossal,109,2017,20170420,개봉,장편,캐나다/스페인,액션/코미디/SF,나초 비갈론도,앤 해서웨이/댄 스티븐스,"2D,디지털",12세이상관람가
20170342,아버지와 이토씨,My Dad and Mr. Ito,120,2016,20170420,개봉,장편,일본,드라마/코미디,타나다 유키,우에노 주리/릴리 프랭키/후지 타츠야,"2D,디지털",12세이상관람가
20173685,새엄마의 화끈한 유혹,Secret of nasty mother 3,61,2015,20170420,개봉,장편,일본,성인물(에로),신도 레이,쇼우다 치사토,"2D,디지털",청소년관람불가
20170383,모놀리스,Monolith,84,2016,20170420,개봉,장편,이탈리아,드라마/스릴러,이반 실베스트리니,카트리나 보우든,"2D,디지털",12세이상관람가
20165843,"나의 사랑, 그리스",Worlds Apart,114,2015,20170420,개봉,장편,그리스,드라마/멜로/로맨스,크리스토퍼 파파칼리아티스,J.K. 시몬스/크리스토퍼 파파칼리아티스/안드레아 오스바트,"2D,디지털",15세이상관람가
20173706,긴자의 밤황제-실화 베개 영업,Ginza Love Story Club Andalcia,63,2015,20170420,개봉,장편,일본,성인물(에로),요코야마 히로유키,,"2D,디지털",청소년관람불가
20173684,기모노가 젖은 밤,Clean hair girl,60,2015,20170420,개봉,장편,일본,성인물(에로),세키네 카즈미,하타노 유이,"2D,디지털",청소년관람불가
20174163,공각기동대 신극장판,GHOST IN THE SHELL THE NEW MOVIE,99,2015,20170420,개봉,장편,일본,애니메이션/SF/액션,노무라 카즈야,사카모토 마아야,"2D,디지털",15세이상관람가
20173686,거유부인의 파티,Married woman 8,60,2015,20170420,개봉,장편,일본,성인물(에로),이케시마 유타카,,"2D,디지털",청소년관람불가
20174941,1940: 최강의 독일 전차부대,April 9th,88,2015,20170420,개봉,장편,덴마크,전쟁/액션/드라마,로니 에즈라,,"2D,디지털",15세이상관람가
20173690,흑집사 -북 오브 더 아틀란틱-,Black Butler the movie -Book of the Atlantic-,100,2017,20170413,개봉,장편,일본,애니메이션/판타지/드라마/액션,아베 노리유키,오노 다이스케/사카모토 마아야,"2D,디지털",15세이상관람가
20171809,테이큰 비긴즈,Never Let Go,92,2015,20170413,개봉,장편,영국/모로코/스페인,드라마/스릴러,하워드 J. 포드,안젤라 딕슨/나이젤 휘트미/리사 에이크혼,"2D,디지털",15세이상관람가
20170741,지니어스,GENIUS,103,2016,20170413,개봉,장편,영국/미국,드라마,마이클 그랜다지,콜린 퍼스/주드 로/니콜 키드먼/로라 린니/가이 피어스/도미닉 웨스트/바네사 커비/마크 아놀드,"2D,디지털",12세이상관람가
20173181,십계: 구원의 길,The Ten Commandments: The Movie,121,2016,20170413,개봉,장편,브라질,드라마,알렉상드르 아반치니,길례르미 윈터/세르지오 마로네/카밀라 로드리게즈/지젤 이티에,"2D,디지털",전체관람가
20171842,소곤소곤 별,The Whispering Star,101,2015,20170413,개봉,장편,일본,SF/판타지,소노 시온,카구라자카 메구미,"2D,디지털",전체관람가
20173707,성희왕- 48체위,SEIGIO 48no Kiseki,63,2015,20170413,개봉,장편,일본,성인물(에로),카시하라 타츠로,,"2D,디지털",청소년관람불가
20173601,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,Elena and the Secret of Avalor,63,2016,20170413,개봉,장편,미국,애니메이션/어드벤처/가족/판타지/뮤지컬,제이미 미첼,아리엘 윈터/아이미 카레로/제인 폰다/사라 라미레즈/다시 로즈 번즈/타일러 머나/트래비스 윌링엄/바바라 디릭슨/제나 오르테가/크리스티앙 란스/김미랑/이재현/안경진/윤소라/서지연/연정흠/박조호/홍수정/여민정/이장원,"2D,디지털/2D,디지털더빙",전체관람가
20173688,리오의 룸싸롱 잠입,Costume play detective 2,61,2015,20170413,개봉,장편,일본,성인물(에로),진도 마사아키,,"2D,디지털",청소년관람불가
20173708,그녀들과 레슬링,Female Pro-Wrestle Mania Must Be Easy,60,2016,20170413,개봉,장편,일본,성인물(에로),다케다 히데오,,"2D,디지털",청소년관람불가
20173687,감금유희 - 맘대로,Married woman 10,59,2015,20170413,개봉,장편,일본,성인물(에로),치쿠도 테츠야,아마노 코유키,"2D,디지털",청소년관람불가
20171384,패트와 매트: 뚝딱뚝딱 대소동,PAT AND MAT,83,2016,20170316,개봉,장편,체코,애니메이션,마렉 베네슈,,"2D,디지털",전체관람가
20172601,만담강호,Talking kungfu battle,73,2016,20170322,개봉,장편,한국,애니메이션/코미디/액션,오인용,정지혁/김창후/김정훈/안효민/정영수/박주광/안효민/안효민/안효민/안효민/안효민/안효민/안효민/안효민,"2D,디지털",청소년관람불가
20167542,분노의 질주: 더 익스트림,Fast and Furious 8,136,2017,20170412,개봉,장편,미국/일본/프랑스/캐나다,액션/범죄/스릴러,F. 게리 그레이,빈 디젤/드웨인 존슨/샤를리즈 테론/제이슨 스타뎀/스콧 이스트우드/커트 러셀/미셸 로드리게즈/엘자 패터키/에바 멘데스/헬렌 미렌/조다나 브루스터/루카스 블랙/타이레스 깁슨/루다크리스,"2D,디지털/4D/IMAX",15세이상관람가
20168083,로즈,The Secret Scripture,108,2016,20170412,개봉,장편,아일랜드,멜로/로맨스/드라마,짐 쉐리단,루니 마라/테오 제임스/에릭 바나/바네사 레드그레이브/잭 레이너/수잔 린치/폴린 맥린,"2D,디지털",15세이상관람가
20174503,어쌔신 리벤지,Calamity Jane's Revenge,84,2015,20170411,개봉,장편,미국,서부극(웨스턴)/액션,헨리크 쿠토,,"2D,디지털",15세이상관람가
20174201,분노의 위치 헌터,American Witch Hunters,89,2013,20170411,개봉,장편,미국,스릴러/미스터리,스와미 M. 칸단,조나단 베넷/알리 폴크너/리차드 리엘,"2D,디지털",15세이상관람가
20174242,더 와처스: 비기닝,THE WATCHERS: PART 1: BEGINING,90,2015,20170331,개봉,장편,러시아,범죄/액션,아르툠 악세넨코,,"2D,디지털",15세이상관람가
20169603,콜리션,collision,87,2016,20170330,개봉,장편,한국,공포(호러)/스릴러,이윤호/허서형,이승준/이익준/김범태/여이레/박태산/이루리/이승준,"2D,디지털",청소년관람불가
20179690,검객풍운,The Tale of Gallantry,86,2016,20170309,개봉,장편,중국,액션/드라마,장뢰,,"2D,디지털",15세이상관람가
20171814,무림지존: 천하제일검,Beauty Megranate,86,2016,20170323,개봉,장편,중국,액션/드라마,장뢰,,"2D,디지털",15세이상관람가
20160302,플라워,Flowers,100,2014,20170406,개봉,장편,스페인,드라마,욘 가라뇨/호세 마리 고에나가,,"2D,디지털",12세이상관람가
20171781,패트리어트 데이,Patriots Day,133,2017,20170406,개봉,장편,미국,드라마/스릴러,피터 버그,마크 월버그/존 굿맨/케빈 베이컨/J.K. 시몬스/미셸 모나한,"2D,디지털",15세이상관람가
20162026,어느 여름날 밤에,One Summer Night,97,2016,20170406,개봉,장편,한국,드라마,김헌,김태훈/최재성/신원호/장기원/이상우,"2D,디지털",청소년관람불가
20158044,어느 독재자,The President,120,2014,20170406,개봉,장편,프랑스/영국/독일,드라마,모흐센 마흐말바프,미하일 고미아쉬빌리/다치 오르벨라쉬빌리,"2D,디지털",15세이상관람가
20173709,시아버지의 자매 복숭아 맛보기,Sexy sisters,61,2015,20170406,개봉,장편,일본,성인물(에로),카토 요시카즈,,"2D,디지털",청소년관람불가
20173689,스튜어디스 성감마사지,Flight Attendant's Sexual Massage Experience,60,2015,20170406,개봉,장편,일본,성인물(에로),다케다 히데오,,"2D,디지털",청소년관람불가
20162607,슈퍼 버드,El Americano,80,2015,20170406,개봉,장편,멕시코,애니메이션,리카르도 아나이즈/마이크 컨켈/라울 가르시아,에드워드 제임스 올모스/치치 마린/케이트 델 카스틸로,"2D,디지털/2D,디지털더빙",전체관람가
20173444,링스,Rings,102,2017,20170406,개봉,장편,미국,공포(호러),하비에르 구티에레즈,빈센트 도노프리오/자니 갈렉키/에이미 티가든/리지에 브로체레/알렉스 로/데이비드 밀러,"2D,디지털",15세이상관람가
20168592,랜드 오브 마인,Land of Mine,100,2015,20170406,개봉,장편,덴마크/독일,드라마/전쟁,마틴 잔드블리엣,미켈 보엘 폴스라르/루이스 호프만/조엘 바스만,"2D,디지털",15세이상관람가
20173711,도쿄 황제마사지,Dirty Massager Aims Sexy Shemales,59,2015,20170406,개봉,장편,일본,성인물(에로),다케다 히데오,,"2D,디지털",청소년관람불가
20173710,나쁜 가정교사-유혹레슨,Hooking lesson,60,2015,20170406,개봉,장편,일본,성인물(에로),쿠니사와 미노루,,"2D,디지털",청소년관람불가
20173861,나를 찾아서,The Identical,106,2014,20170406,개봉,장편,미국,드라마,더스틴 마르첼리노,레이 리오타/세스 그린/애슐리 쥬드,"2D,디지털",12세이상관람가
20172821,개에게 처음 이름을 지어준 날,Dogs Without Names,107,2016,20170406,개봉,장편,일본,드라마/다큐멘터리,야마다 아카네,코바야시 사토미/카미카와 타카야,"2D,디지털",전체관람가
20166044,1812 나폴레옹 대전투,1812,99,2012,20170406,개봉,장편,러시아,어드벤처/드라마,올레그 페센코,,"2D,디지털",12세이상관람가
20174682,여배우의 정사,CLOSED MEMORY,60,2016,20170405,개봉,장편,일본,기타,마츠오카 다이히코,,"2D,디지털",청소년관람불가
20171452,포에트리 브로셀,Cabaret Desire,69,2011,20170303,개봉,장편,스페인,멜로/로맨스,에리카 러스트,,"2D,디지털",청소년관람불가
20173561,스캔들 III,,78,2017,20170329,개봉,장편,한국,멜로/로맨스/드라마,이동현,박혜진/최지안,"2D,디지털",청소년관람불가
20172701,폴란드1943,SUMMER SOLSTICE,99,2015,20170329,개봉,장편,독일/폴란드,드라마/전쟁/액션,미셀 로갈스키,,"2D,디지털",15세이상관람가
20172001,파워캐치 완다: 버그본의 지구 습격,,83,2017,20170309,개봉,장편,일본,애니메이션/액션/어드벤처,하시모토 미츠오,,"2D,디지털더빙",전체관람가
20171801,극장판 암살교실 : 365일의 시간,Assassination Classroom : 365 Days,92,2017,20170323,개봉,장편,일본,애니메이션,키시 세이지,,"2D,디지털",12세이상관람가
20171381,라이프,Life,103,2017,20170405,개봉,장편,미국,SF/스릴러,다니엘 에스피노사,제이크 질렌할/레베카 퍼거슨/라이언 레놀즈/사나다 히로유키/앨리욘 버케어/올가 디호비치나야,"2D,디지털/4D/IMAX",15세이상관람가
20156765,아빠는 나의 여신,Serenade,119,2015,20170330,개봉,장편,일본,드라마,하라 케이노스케,스도 리사/후지모토 이즈미/야스다 켄,"2D,디지털",15세이상관람가
20164856,자유부인 2017,,80,2016,20170404,개봉,장편,한국,멜로/로맨스,윤대이,이채담/채길병,"2D,디지털",청소년관람불가
20173901,존 윅: 특별판,John Wick,107,2014,20170330,개봉,장편,미국,액션/드라마,데이빗 레이치/채드 스타헬스키,키아누 리브스,"2D,디지털",청소년관람불가
20173101,익스펜더블 에셋,EXPENDABLE ASSETS,101,2016,20170329,개봉,장편,미국,액션/전쟁,티노 스트럭맨,티노 스트럭맨/테드 맥긴리/제이크 부시,"2D,디지털",15세이상관람가
20173702,완숙 엄마: 아들의 고백,Cherry Boy Lessons by Widow,56,2015,20170329,개봉,장편,일본,멜로/로맨스,스즈키 마사하루,,"2D,디지털",청소년관람불가
20173703,새아빠: 엄마의 남자를 탐하다,Shaming Care,57,2015,20170329,개봉,장편,일본,멜로/로맨스,오우카 하야토,사오토메 루이,"2D,디지털",청소년관람불가
20165768,강호의 무림신공,Struggle in the Wulinclen,92,2015,20170330,개봉,장편,중국,액션,해도,,"2D,디지털",12세이상관람가
20164403,원나잇스탠드,One-night Stand,93,2015,20170328,개봉,장편,한국,스릴러/드라마/멜로/로맨스,지길웅,배정현/이자은/박정환/양상민/최운정/이보미/한진수,"2D,디지털",청소년관람불가
20173824,젊은 형수 무삭제,,78,2016,20170328,개봉,장편,한국,멜로/로맨스,김정오,미즈미 사키,"2D,디지털",청소년관람불가
20173825,아내의 불륜2 무삭제판,,78,2016,20170328,개봉,장편,한국,멜로/로맨스,김민식,하즈키 노조미,"2D,디지털",청소년관람불가
20173822,신혼여행 : 불륜 무삭제,,75,2016,20170328,개봉,장편,한국,멜로/로맨스,김정오,미즈미 사키/미나미 요시야,"2D,디지털",청소년관람불가
20173841,스와핑 : 친구의 아내 무삭제판,,91,2016,20170328,개봉,장편,한국,멜로/로맨스,홍성수,이채담,"2D,디지털",청소년관람불가
20173823,스와핑 : 친구부부의 쾌락 무삭제판,,71,2016,20170328,개봉,장편,한국,멜로/로맨스,김민식,,"2D,디지털",청소년관람불가
20173247,LA 대지진,10.0 Earthquake,87,2014,20170323,개봉,장편,미국,액션,데이비드 지달리,헨리 이안 쿠식,"2D,디지털",15세이상관람가
20173283,새엄마: 아버지의 여자를 탐하다 (무삭제),Outrageous Request,63,2014,20170323,개봉,장편,일본,멜로/로맨스,칸바라 이쿠토,마오 하지메,"2D,디지털",청소년관람불가
20172861,엄마친구 3,,80,2016,20170330,개봉,장편,한국,멜로/로맨스/코미디,명석환,이영호,"2D,디지털",청소년관람불가
20173225,스페니쉬 어페어,Spanish Affair,99,2014,20170322,개봉,장편,스페인,코미디/멜로/로맨스,에밀리오 마르티네즈 라자로,클라라 라고,"2D,디지털",15세이상관람가
20173021,더 건맨 : 테이큰 감독 뉴프로젝트,The Gunman,113,2015,20170322,개봉,장편,프랑스/스페인/영국,액션/스릴러,피에르 모렐,숀 펜/하비에르 바르뎀/이드리스 엘바,"2D,디지털",15세이상관람가
20173803,너무 밝히는 사모님,INDECENT PEOPLE,60,2015,20170322,개봉,장편,일본,성인물(에로),후카마치 츠요시,,"2D,디지털",청소년관람불가
20173421,형님 아내 2 - 사모님과 경호원 - 감독판,,108,2016,20170316,개봉,장편,한국,멜로/로맨스,이돌,이채담/이유찬,"2D,디지털",청소년관람불가
20171981,비전스,Visions,82,2015,20170315,개봉,장편,미국,공포(호러)/미스터리/스릴러,케빈 그루터트,아일라 피셔/앤슨 마운트/짐 파슨스/질리안 제이콥스/에바 롱고리아/조안나 캐시디/존 드 랜시/브라이스 존슨/제프 브랜슨/마이클 빌라,"2D,디지털",청소년관람불가
20172786,젊은 며느리: 시아버지의 유혹에 빠지다,Apartment Wives,55,2015,20170315,개봉,장편,일본,멜로/로맨스,카와카미 유우,,"2D,디지털",청소년관람불가
20172842,부부교환: 서로의 아내를 탐하다,My Boss's Wife,59,2015,20170315,개봉,장편,일본,멜로/로맨스,스즈키 마사하루,,"2D,디지털",청소년관람불가
20173341,색정유령펜션,GHOST'S GRIEF,60,2015,20170314,개봉,장편,일본,멜로/로맨스,사토 오사무,사사키 마유코,"2D,디지털",청소년관람불가
20172482,청불학원,,86,2016,20170314,개봉,장편,한국,멜로/로맨스/코미디,최무연,유지원,"2D,디지털",청소년관람불가
20170361,폴터가이스트 액티비티,Poltergeist Activity,84,2015,20170310,개봉,장편,영국,공포(호러),앤드류 존스,리 베인,"2D,디지털",청소년관람불가
20170346,드래곤 워,Terrordactyl,98,2016,20170309,개봉,장편,미국,액션/코미디,제프 레이즈너,제이슨 토비아스,"2D,디지털",15세이상관람가
20170650,착한 엄마들: 서로의 아들에게 여자가 되던 날,Prohibited Swapping by Step-Mother Sisters,58,2015,20170309,개봉,장편,일본,멜로/로맨스,기타노 헤지메,,"2D,디지털",청소년관람불가
20172262,스캔들 II,,79,2017,20170308,개봉,장편,한국,드라마/멜로/로맨스,이동현,박혜진/이현지,"2D,디지털",청소년관람불가
20168365,아내의 동창회,,86,2016,20170309,개봉,장편,한국,멜로/로맨스,이리단,,"2D,디지털",청소년관람불가
20170983,특이점이 온 영화,,82,2016,20170307,개봉,장편,한국,코미디/멜로/로맨스,공자관,이수민,"2D,디지털",청소년관람불가
20170787,어린 형수 2 - 무삭제판,,107,2017,20170307,개봉,장편,한국,멜로/로맨스,김태수,한가희/이은미,"2D,디지털",청소년관람불가
20171061,나는 사랑과 시간과 죽음을 만났다,Collateral Beauty,96,2016,20170305,개봉,장편,미국,드라마,데이빗 프랭클,윌 스미스/에드워드 노튼/키이라 나이틀리/마이클 페나/나오미 해리스/케이트 윈슬렛/헬렌 미렌/카일리 로저스/엔리크 무치아노,"2D,디지털",12세이상관람가
20170826,가면 무도회,,155,2016,20170305,개봉,장편,독일,공연,,,"필름/2D,디지털",12세이상관람가
20162883,이룰 수 없는 사랑,L'Amour de Loin,169,2016,20170304,개봉,장편,미국,공연,로베르 르파주,,"2D,디지털",전체관람가
20173141,쉘터,The Shelter,76,2015,20170314,개봉,장편,캐나다,드라마/스릴러,존 팰론,마이클 파레/게일 제임스,"2D,디지털",15세이상관람가
20173941,호수괴물,Lake eerie,103,2016,20170328,개봉,장편,미국,공포(호러)/스릴러,크리스 메이저스,랜스 헨릭슨/벳시 베이커,"2D,디지털",15세이상관람가
20171843,그곳에서만 빛난다,The Light Shines Only There,119,2014,20170330,개봉,장편,일본,멜로/로맨스/드라마,오미보,이케와키 치즈루/아야노 고,"2D,디지털",청소년관람불가
20173712,츠보미의 첫사랑 일기,Sexy real story 2,61,2016,20170401,개봉,장편,일본,멜로/로맨스,와타나베 모토츠구,,"2D,디지털",청소년관람불가
20173713,전철 쾌락여행,Erotic Train,61,2015,20170401,개봉,장편,일본,멜로/로맨스,치쿠도 테츠야,타츠미 유이,"2D,디지털",청소년관람불가
20173692,속옷 보여주는 귀요미,Teenage Creampie Life for 300 days,54,2016,20170401,개봉,장편,일본,멜로/로맨스,후지타 켄지,,"2D,디지털",청소년관람불가
20173691,관능 에로실화 극장,Sexy real story,60,2015,20170401,개봉,장편,일본,멜로/로맨스,이케시마 유타카,아이다 나나,"2D,디지털",청소년관람불가
20159501,은하,,96,2016,20170124,개봉,장편,한국,멜로/로맨스,임진승,이정진/임수향/동방우/함혜영/이주선,"2D,디지털",청소년관람불가
20173161,특별수사대,April Rain,93,2014,20170323,개봉,장편,미국,액션/스릴러,루치아노 세이버,루크 고스/라이언 구즈만/라이언 구즈만,"2D,디지털",15세이상관람가
20163194,공각기동대 : 고스트 인 더 쉘,Ghost In The Shell,106,2016,20170329,개봉,장편,미국,SF/범죄/액션,루퍼트 샌더스,스칼렛 요한슨/마이클 피트/마이클 윈코트/요한 필리프 아스베크/기타노 다케시,"2D,디지털/3D 디지털/4D/IMAX 3D",15세이상관람가
20174102,하녀: 에나미,Our house housekeeper,61,2016,20170330,개봉,장편,일본,드라마,나카메구로 코우지,에나미 류,"2D,디지털",청소년관람불가
20171062,투 러버스 앤 베어,Two Lovers and A Bear,94,2016,20170330,개봉,장편,캐나다,드라마/멜로/로맨스,킴 누옌,데인 드한/타티아나 마스래니,"2D,디지털",청소년관람불가
20174121,실제 바람피는 간통녀,An affair of infidelity cohabitation 7 days,68,2016,20170330,개봉,장편,일본,드라마,긴다이치 코고로,아야나 리나,"2D,디지털",청소년관람불가
20174122,방석집 여주인 - 남편 후배와,An Izakaya landlady,61,2016,20170330,개봉,장편,일본,드라마,오자키 히로코우지,타카세 유나,"2D,디지털",청소년관람불가
20179221,리버 로드,River Road,102,2014,20170330,개봉,장편,중국,드라마,리루이쥔,탕롱/꾸오송타오,"2D,디지털",전체관람가
20174101,길들여 주세요,Do M for me,60,2016,20170330,개봉,장편,일본,드라마,긴다이치 코고로,사사키 아키코,"2D,디지털",청소년관람불가
20167005,데스노트: 더 뉴 월드,DEATH NOTE Light up the NEW world,134,2017,20170329,개봉,장편,일본,범죄/드라마/스릴러,사토 신스케,히가시데 마사히로/이케마츠 소스케/토다 에리카/스다 마사키/카와에이 리나,"2D,디지털",15세이상관람가
20151230,원라인,ONE-LINE,131,2016,20170329,개봉,장편,한국,범죄,양경모,임시완/진구/박병은/이동휘/김선영/박종환/왕지원/박유환/안세하/조우진/박형수/박건도/박지홍/안지현/유요한/이도현/최창국/이석호/한민철/이영호/홍성호/김말구/김태준/김근영/임지환,"2D,디지털/2D,디지털 배리어프리",15세이상관람가
20167364,미스 슬로운,Miss Sloane,132,2016,20170329,개봉,장편,미국/프랑스,드라마/스릴러,존 매든,제시카 차스테인/구구 바샤-로/알리슨 필/마크 스트롱/제이크 레이시/마이클 스털버그/더글라스 스미스/존 리스고우/샘 워터스톤,"2D,디지털",15세이상관람가
